,Brand,model_name,color,seller,Storage_in_GB,RAM,Screen_Size_inches,Camera,Battery_capactiy,current_price,product_url,img_url
116,SAMSUNG,Samsung SM,White,Amazon,16,,,,,795,https://www.amazon.eg/-/en/Samsung-SM-B310E-Dual-Sim-White/dp/B07MTQ7K5T,https://m.media-amazon.com/images/I/51zTHAWglxL._AC_SL1500_.jpg
117,Nokia,Nokia 105,Blue,Amazon,512,,,,,538,https://www.amazon.eg/-/en/Nokia-105-2017-4Mb-Blue-Single/dp/B092DZV5D7,https://m.media-amazon.com/images/I/519zxFIaswL._AC_SL1500_.jpg
118,Nokia,110 Dual SIM,black,Amazon,32,,,,,999,https://www.amazon.eg/-/en/Nokia-110-Dual-SIM-Black/dp/B07ZG5DQHV,https://m.media-amazon.com/images/I/51mpTklF2lL._AC_SL1500_.jpg
119,Apple,iPhone 13 128GB Blue,blue,Amazon,128,,,,,100,https://www.amazon.eg/-/en/Apple-iPhone-13-FaceTime-128GB/dp/B09G9DZFQ7,https://m.media-amazon.com/images/I/71xb2xkN5qL._AC_SL1500_.jpg
120,Generic,1,Black,Amazon,15,,,,,464,https://www.amazon.eg/-/en/sspa/click?ie=UTF8&spc=MToyNjA1ODYwNDYzNDEyMTA2OjE3MTMyNDAyMzk6c3BfYXRmX2Jyb3dzZTozMDAxNTE4OTAwOTM3MzI6OjA6Og&url=%2FMobile-Phone-105-Black-Single%2Fdp%2FB0CY93TDL8%2Fref%3Dsr_1_97_sspa%3Fdib%3DeyJ2IjoiMSJ9.ItXgFvDx6DgGRDIL5O8XQ_fgziRGPqx5fVj7XykfWekLd-jVmKSxRjZGis9NdyOocGvCeAZWQGUiKR7JkQN6_4ailuYMbcDfNjRkUeEfQus.rnjaFKNdSM_P8u_fI0CMzL85_1CRNkp1cCfxu3LCYNg%26dib_tag%3Dse%26qid%3D1713240239%26s%3Delectronics%26sr%3D1-97-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1,https://m.media-amazon.com/images/I/513up6tVw5L._AC_SL1500_.jpg
121,Generic,"105 EG Mobile TA-1459 DS Charcoal Black, Dual Sim",Black,Amazon,1.99,SIM,,,,679,https://www.amazon.eg/-/en/sspa/click?ie=UTF8&spc=MToyNjA1ODYwNDYzNDEyMTA2OjE3MTMyNDAyMzk6c3BfYXRmX2Jyb3dzZTozMDAxMzM1MzYwNTY1MzI6OjA6Og&url=%2FMobile-Phone-TA-1459-Charcoal-Ramadan%2Fdp%2FB0CV3GMYY5%2Fref%3Dsr_1_98_sspa%3Fdib%3DeyJ2IjoiMSJ9.ItXgFvDx6DgGRDIL5O8XQ_fgziRGPqx5fVj7XykfWekLd-jVmKSxRjZGis9NdyOocGvCeAZWQGUiKR7JkQN6_4ailuYMbcDfNjRkUeEfQus.rnjaFKNdSM_P8u_fI0CMzL85_1CRNkp1cCfxu3LCYNg%26dib_tag%3Dse%26qid%3D1713240239%26s%3Delectronics%26sr%3D1-98-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1,https://m.media-amazon.com/images/I/41ZvwWEkBiL._AC_.jpg
122,Generic,1,White,Amazon,15,,,,,694,https://www.amazon.eg/-/en/sspa/click?ie=UTF8&spc=MToyNjA1ODYwNDYzNDEyMTA2OjE3MTMyNDAyMzk6c3BfYXRmX2Jyb3dzZTozMDAxNTE4OTAwOTMzMzI6OjA6Og&url=%2FDual-B310-2G-Mobile-Phone-White%2Fdp%2FB0CYDSRKKK%2Fref%3Dsr_1_99_sspa%3Fdib%3DeyJ2IjoiMSJ9.ItXgFvDx6DgGRDIL5O8XQ_fgziRGPqx5fVj7XykfWekLd-jVmKSxRjZGis9NdyOocGvCeAZWQGUiKR7JkQN6_4ailuYMbcDfNjRkUeEfQus.rnjaFKNdSM_P8u_fI0CMzL85_1CRNkp1cCfxu3LCYNg%26dib_tag%3Dse%26qid%3D1713240239%26s%3Delectronics%26sr%3D1-99-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1,https://m.media-amazon.com/images/I/61j4wLZg8CL._AC_SL1280_.jpg
123,Nokia,Nokia C1,Blue,Amazon,16,1gb,,,,70,https://www.amazon.eg/-/en/Nokia-android-smartphone-memory-5-45/dp/B0B39NZDMB,https://m.media-amazon.com/images/I/81ejU1gSrxL._AC_SL1500_.jpg
124,Xiaomi,Note 12 Pro,red,Amazon,256,,,,,"13,858.00",https://www.amazon.eg/-/en/Xiaomi-Factory-Unlocked-Graphite-Bluetooth/dp/B0C2PVSFD1,https://m.media-amazon.com/images/I/61gX0uIFEUL._AC_SL1000_.jpg
125,Nokia,Nokia 105 4G,Black,Amazon,0.13,"Sim,",,,,"12,990.00",https://www.amazon.eg/-/en/Nokia-Feature-Long-Lasting-Features-Flashlight/dp/B09JWRPMRF,https://m.media-amazon.com/images/I/61Z-8i5UuDL._AC_SL1500_.jpg
126,Infinix,Infinix X6823,Crytal Violet,Amazon,4,2GB,,,,"4,299.00",https://www.amazon.eg/-/en/Infinix-Smart-Plus-Dual-Inches/dp/B0BSTKJLTL,https://m.media-amazon.com/images/I/51bcx39QRtL._AC_SL1280_.jpg
127,Xiaomi,13C,Midnight Black,Amazon,256,256Gb,,,18,"7,555.00",https://www.amazon.eg/-/en/Xiaomi-Redmi-13C-256Gb-Midnight/dp/B0CNRQRJKM,https://m.media-amazon.com/images/I/51y8rWnam6L._AC_.jpg
128,Xiaomi,,Carbon Grey,Amazon,64,4GB,,,,"6,999.00",https://www.amazon.eg/-/en/Xiaomi-Redmi-Smartphone-4GB-64GB/dp/B0B2X4FZ7K,https://m.media-amazon.com/images/I/514XzQB5hYL._AC_SL1200_.jpg
129,Generic,Nokia 3310 2017,Blue,Amazon,16,,,,,"1,099.00",https://www.amazon.eg/-/en/3310-Mobile-Phone-Dark-Blue/dp/B0CTBH9H45,https://m.media-amazon.com/images/I/41Wbu84zNlL._AC_.jpg
130,OPPO,A98 5G,Dreamy Blue,Amazon,256,8GB,,,,"9,950.00",https://www.amazon.eg/-/en/OPPO-A98-Dual-256GB-Inches/dp/B0C628DTWF,https://m.media-amazon.com/images/I/71thuZr8OJL._AC_SL1500_.jpg
131,Itel,A70,Azure Blue,Amazon,256,12GB,,,,"5,555.00",https://www.amazon.eg/-/en/5000mAh-Charging-Fingerprint-Octa-Core-Processor/dp/B0CQ81YJ6R,https://m.media-amazon.com/images/I/61FVjhemmLL._AC_SL1500_.jpg
132,Nokia,Nokia,blue,Amazon,64,,,,,"4,444.00",https://www.amazon.eg/-/en/Nokia-smartphone-display-battery-security/dp/B0BJBZFTZ8,https://m.media-amazon.com/images/I/81s7aHLo2JL._AC_SL1500_.jpg
133,Apple,iPhone 13,blue,Amazon,128,4GB,,,,"37,999.00",https://www.amazon.eg/-/en/Apple-iPhone-FaceTime-SIM-International/dp/B09G9LHDV9,https://m.media-amazon.com/images/I/61RCRdEvQlL._AC_SL1500_.jpg
134,ACE,286782427,Blue,Amazon,2,2G,,,,"2,599.00",https://www.amazon.eg/-/en/ACE-BUZZ3-Dual-Smartphone-Blue/dp/B0CCSWXYDN,https://m.media-amazon.com/images/I/71HFZwlFZHL._AC_SL1500_.jpg
135,Generic,Nokia 110 Dual SIM Mobile,Black,Amazon,,(&&,,,,553,https://www.amazon.eg/-/en/sspa/click?ie=UTF8&spc=MToyNjA1ODYwNDYzNDEyMTA2OjE3MTMyNDAyMzk6c3BfbXRmX2Jyb3dzZTozMDAxMDc3NjEzMzY5MzI6OjA6Og&url=%2FMobile-Phone-Black-Ramadan-Kareem%2Fdp%2FB0CQ3PG5WJ%2Fref%3Dsr_1_102_sspa%3Fdib%3DeyJ2IjoiMSJ9.yRNxKndLktqb41_oBoIVcVFlmm186SLU6NE2DldiAhvlyAqjm_-gdC65OQILvgtsFUKeaQxVR_XtCxnCleTlmONdExeR3-o-Ou6jmCzDOOcAIxHeXjdsCxIuQqHwauEnHfWyeZZ7Voxn-iEfs0YL9bVtk_wTUP-OkuyjPApZNN5muFUDaVFHRYM-d0heHJ_TQSHkau9T6zOMq82LQKSBoUHpfIX8cr7pb26wtbE-N8yOB6_kQRso2J7e2fJi6Vb0.ifBlTk0yPiefh7pRNRkqtKt3UE3oe5sD-nrvAbkEN1E%26dib_tag%3Dse%26qid%3D1713240239%26s%3Delectronics%26sr%3D1-102-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,https://m.media-amazon.com/images/I/41g7zULUMlL._AC_.jpg
136,Generic,105,Black,Amazon,1,,,,,535,https://www.amazon.eg/-/en/sspa/click?ie=UTF8&spc=MToyNjA1ODYwNDYzNDEyMTA2OjE3MTMyNDAyMzk6c3BfbXRmX2Jyb3dzZTozMDAxMzI1NTIzMTQ3MzI6OjA6Og&url=%2FMobile-105-Phone-105-Black-Dual-SIM%2Fdp%2FB0CV9TRH4W%2Fref%3Dsr_1_103_sspa%3Fdib%3DeyJ2IjoiMSJ9.yRNxKndLktqb41_oBoIVcVFlmm186SLU6NE2DldiAhvlyAqjm_-gdC65OQILvgtsFUKeaQxVR_XtCxnCleTlmONdExeR3-o-Ou6jmCzDOOcAIxHeXjdsCxIuQqHwauEnHfWyeZZ7Voxn-iEfs0YL9bVtk_wTUP-OkuyjPApZNN5muFUDaVFHRYM-d0heHJ_TQSHkau9T6zOMq82LQKSBoUHpfIX8cr7pb26wtbE-N8yOB6_kQRso2J7e2fJi6Vb0.ifBlTk0yPiefh7pRNRkqtKt3UE3oe5sD-nrvAbkEN1E%26dib_tag%3Dse%26qid%3D1713240239%26s%3Delectronics%26sr%3D1-103-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,https://m.media-amazon.com/images/I/61XT0TmtFJL._AC_SL1500_.jpg
137,Samsung,Samsung Galaxy Z Fold 5,Phantom Black,Amazon,256,12GB,,,4400,"65,450.00",https://www.amazon.eg/-/en/sspa/click?ie=UTF8&spc=MToyNjA1ODYwNDYzNDEyMTA2OjE3MTMyNDAyMzk6c3BfbXRmX2Jyb3dzZTozMDAxNTM2Njc3MzQ4MzI6OjA6Og&url=%2FSamsung-Galaxy-Android-Smartphone-Phantom%2Fdp%2FB0CC9VZDVS%2Fref%3Dsr_1_104_sspa%3Fdib%3DeyJ2IjoiMSJ9.yRNxKndLktqb41_oBoIVcVFlmm186SLU6NE2DldiAhvlyAqjm_-gdC65OQILvgtsFUKeaQxVR_XtCxnCleTlmONdExeR3-o-Ou6jmCzDOOcAIxHeXjdsCxIuQqHwauEnHfWyeZZ7Voxn-iEfs0YL9bVtk_wTUP-OkuyjPApZNN5muFUDaVFHRYM-d0heHJ_TQSHkau9T6zOMq82LQKSBoUHpfIX8cr7pb26wtbE-N8yOB6_kQRso2J7e2fJi6Vb0.ifBlTk0yPiefh7pRNRkqtKt3UE3oe5sD-nrvAbkEN1E%26dib_tag%3Dse%26qid%3D1713240239%26s%3Delectronics%26sr%3D1-104-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,https://m.media-amazon.com/images/I/7102NAlM6FL._AC_SL1500_.jpg
138,realme,Realme 10,black,Amazon,128,8GB,,,,"9,395.00",https://www.amazon.eg/-/en/Realme-256GB-Black-Bluetooth-Wi-Fi/dp/B0BSCDPVS2,https://m.media-amazon.com/images/I/71t5U8h4hpL._AC_SL1500_.jpg
139,Aode,G30,Black,Amazon,32,,,,,559,https://www.amazon.eg/-/en/Girasole-G30-2-4-inch-Dual-Mobile-Phone/dp/B0CPWDQ5VJ,https://m.media-amazon.com/images/I/51+OgQFon7L._AC_SL1280_.jpg
140,OPPO,find x5,Black,Amazon,256,8GB,,,,"19,600.00",https://www.amazon.eg/-/en/OPPO-Find-Dual-256GB-Inches/dp/B0BZ87WNYF,https://m.media-amazon.com/images/I/71FxWNDpVEL._AC_SL1500_.jpg
141,Xiaomi,POCO X6 5G,Black,Amazon,256,12GB,,,,"17,999.00",https://www.amazon.eg/-/en/Xiaomi-POCO-X6-Black-256GB/dp/B0CPXX34K2,https://m.media-amazon.com/images/I/51tcseJjs8L._AC_SL1000_.jpg
142,Apple,iPhone 14,Midnight,Amazon,128,,,,,290,https://www.amazon.eg/-/en/Apple-iPhone-14-128-Bluetooth/dp/B0BDJ56TNF,https://m.media-amazon.com/images/I/51sFkTjuc3L._AC_SL1500_.jpg
143,OPPO,Oppo A17,black,Amazon,64,4Gb,,,,"5,123.00",https://www.amazon.eg/-/en/Smartphone-5000Mah-Lasting-Battery-Fingerprint/dp/B082GMR7VS,https://m.media-amazon.com/images/I/61hyTZi++eL._AC_SL1500_.jpg
144,Apple,Iphone 13,white,Amazon,128,4GB,,,,"37,999.00",https://www.amazon.eg/-/en/Apple-iPhone-FaceTime-SIM-International/dp/B09G983YFX,https://m.media-amazon.com/images/I/71GLMJ7TQiL._AC_SL1500_.jpg
145,OPPO,Reno10 CPH2531 Silvery Grey AE,Silvery Grey,Amazon,256,,,,,"19,999.00",https://www.amazon.eg/-/en/OPPO-Reno10-Silvery-Grey-extended/dp/B0CBQ1Q6TP,https://m.media-amazon.com/images/I/8164n7bBeSL._AC_SL1500_.jpg
146,realme,6.9414E+12,اخضر,Amazon,32,2GB,,,,"3,999.00",https://www.amazon.eg/-/en/Realme-C30-2GB-RAM-32GB/dp/B0BTTTTF7M,https://m.media-amazon.com/images/I/51zZkYz2wIL._AC_SL1000_.jpg
147,realme,Realme C21Y,black,Amazon,32,,,,,"4,199.00",https://www.amazon.eg/-/en/realme-C21Y-Black-Bluetooth-Wi-Fi/dp/B0BHFHYP51,https://m.media-amazon.com/images/I/61oeBzCKHSL._AC_SL1500_.jpg
148,Vivo,Y02s,Blue,Amazon,32,3GB,,,5,"4,199.00",https://www.amazon.eg/-/en/Vivo-Y02s-Dual-SIM-32GB/dp/B0B9C3CZJ5,https://m.media-amazon.com/images/I/51USF-7Z-xL._AC_SL1000_.jpg
149,SAMSUNG,Galaxy M33,Brown,Amazon,128,8GB,,,,"10,500.00",https://www.amazon.eg/-/en/Samsung-Galaxy-128GB-Storage-Brown/dp/B09V1LJD67,https://m.media-amazon.com/images/I/71rc4wx5L5L._AC_SL1500_.jpg
150,Generic,1,Black,Amazon,15,,,,,464,https://www.amazon.eg/-/en/sspa/click?ie=UTF8&spc=MTo2MzI4OTE4Njc3NjI0MTA2OjE3MTMyNDA3NjY6c3BfYXRmX2Jyb3dzZTozMDAxNTE4OTAwOTM3MzI6OjA6Og&url=%2FMobile-Phone-105-Black-Single%2Fdp%2FB0CY93TDL8%2Fref%3Dsr_1_121_sspa%3Fdib%3DeyJ2IjoiMSJ9.rJ0lmPF6q9FBqDKXnDucYible1vPXd9gpeOB8770AgMCjq54kvXwPzo0HsSzJYUISbgljrVLbMmg7iYqhnx13o2EXpb4Bt8kd_fcPD0DeoA.HgA--P98ElMNdMkjfOB9x__gd7Bm7WLSj25nXVELHDA%26dib_tag%3Dse%26qid%3D1713240766%26s%3Delectronics%26sr%3D1-121-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1,https://m.media-amazon.com/images/I/513up6tVw5L._AC_SL1500_.jpg
151,Generic,1,White,Amazon,15,,,,,694,https://www.amazon.eg/-/en/sspa/click?ie=UTF8&spc=MTo2MzI4OTE4Njc3NjI0MTA2OjE3MTMyNDA3NjY6c3BfYXRmX2Jyb3dzZTozMDAxNTE4OTAwOTMzMzI6OjA6Og&url=%2FDual-B310-2G-Mobile-Phone-White%2Fdp%2FB0CYDSRKKK%2Fref%3Dsr_1_123_sspa%3Fdib%3DeyJ2IjoiMSJ9.rJ0lmPF6q9FBqDKXnDucYible1vPXd9gpeOB8770AgMCjq54kvXwPzo0HsSzJYUISbgljrVLbMmg7iYqhnx13o2EXpb4Bt8kd_fcPD0DeoA.HgA--P98ElMNdMkjfOB9x__gd7Bm7WLSj25nXVELHDA%26dib_tag%3Dse%26qid%3D1713240766%26s%3Delectronics%26sr%3D1-123-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1,https://m.media-amazon.com/images/I/61j4wLZg8CL._AC_SL1280_.jpg
152,Nokia,Nokia 6310,black,Amazon,8,,,,,133,https://www.amazon.eg/-/en/Nokia-TA-1400-Phone-Dark-Green/dp/B09XN1Z5SW,https://m.media-amazon.com/images/I/617UvsoZsNL._AC_SL1500_.jpg
153,SAMSUNG,,Black,Amazon,,4GB,,,,"5,499.00",https://www.amazon.eg/-/en/Samsung-Galaxy-Android-Smartphone-Storage/dp/B0CP4835TR,https://m.media-amazon.com/images/I/71dYQdmhwFL._AC_SL1500_.jpg
154,HONOR,HONOR X9a,green,Amazon,256,,,,12,"17,990.00",https://www.amazon.eg/-/en/HONOR-X9a-Smartphone-Display-Battery/dp/B0BQYDVL1B,https://m.media-amazon.com/images/I/61G+SDU-0TL._AC_SL1500_.jpg
155,SAMSUNG,Galaxy S24 Ultra,Titanium Yellow,Amazon,512,12GB,,,,"77,000.00",https://www.amazon.eg/-/en/SAMSUNG-Android-Smartphone-Storage-Battery/dp/B0CQYYD4S6,https://m.media-amazon.com/images/I/619BSySq3SL._AC_SL1500_.jpg
156,realme,Realme C35,Black,Amazon,64,4GB,,,,"5,999.00",https://www.amazon.eg/-/en/Realme-C35-4GB-RAM-64GB/dp/B0BTTT3JCS,https://m.media-amazon.com/images/I/51WAr5sgtXL._AC_SL1000_.jpg
157,realme,Realme 12 Pro,Submarine Blue,Amazon,256,8GB,,,,"16,740.00",https://www.amazon.eg/-/en/Dual-Submarine-Blue-256GB-International/dp/B0CWDF3NZF,https://m.media-amazon.com/images/I/61bQ9s+eqTL._AC_SL1500_.jpg
158,Apple,iPhone 14,Purple,Amazon,128,,,,,"36,882.00",https://www.amazon.eg/-/en/Apple-iPhone-14-128-Bluetooth/dp/B0BDJY38TY,https://m.media-amazon.com/images/I/619f09kK7tL._AC_SL1500_.jpg
159,Generic,Nokia 106,Black,Amazon,,,,,,559,https://www.amazon.eg/-/en/Nokia-106-Button-Black-Dual/dp/B0CSPDBXQY,https://m.media-amazon.com/images/I/21dWse8xjrL._AC_.jpg
160,,,,Amazon,,4GB,,,5000,"4,999.00",https://www.amazon.eg/-/en/Samsung-Galaxy-Dual-64GB-Inches/dp/B0C1WQKLPR,https://m.media-amazon.com/images/I/81L701E6piL._AC_SL1500_.jpg
161,Aode,G30,Black,Amazon,32,,,,,569,https://www.amazon.eg/-/en/Girasole-G30-2-4-inch-Dual-Mobile-Phone/dp/B0CPJK3VQB,https://m.media-amazon.com/images/I/61JMVF1WQcL._AC_SL1500_.jpg
162,HONOR,X9b,Emerald Green,Amazon,12,,,,5800,"17,990.00",https://www.amazon.eg/-/en/HONOR-256GB-Emerald-CHOICE-Earbuds/dp/B0CM28Z61K,https://m.media-amazon.com/images/I/61HTwnSV7QL._AC_SL1500_.jpg
163,SAMSUNG,Samsung Galaxy S23,,Amazon,12,,,,234,"44,950.00",https://www.amazon.eg/-/en/SAMSUNG-Galaxy-S23-Ultra-256GB/dp/B0CCQ85RLX,https://m.media-amazon.com/images/I/61ql-onWqML._AC_SL1500_.jpg
164,Generic,105,Black,Amazon,1,,,,,535,https://www.amazon.eg/-/en/sspa/click?ie=UTF8&spc=MTo2MzI4OTE4Njc3NjI0MTA2OjE3MTMyNDA3NjY6c3BfbXRmX2Jyb3dzZTozMDAxMzI1NTIzMTQ3MzI6OjA6Og&url=%2FMobile-105-Phone-105-Black-Dual-SIM%2Fdp%2FB0CV9TRH4W%2Fref%3Dsr_1_127_sspa%3Fdib%3DeyJ2IjoiMSJ9.K03jlks_fL5EOtIsEiU7ptXKhoq_uHSQlRseTfkpfXAVLxa9xGQ-s0s-dv8Au_DX3Id-OQ2ONpGdM1Ivl7uaNPEMW1_wcYH0Hu1Bx3Tz0LHwUcwZ-xIe9XUNzHycbnI-Am7L2zmUbYFTRT71SwqwbPcUwNL7n7vR_Tgaj2Fyra3kvGGkUF-_LVaQApCQrhXld-zee2jeAoMxytrc0PRviPwkLZ3nGcm2SwurMbkb8fMQtyICCsNRRrSUyMphlN1x.1iUrh1z_5GNrsBpge1GFKY87b6aH97RtHfJm1M7kgfY%26dib_tag%3Dse%26qid%3D1713240766%26s%3Delectronics%26sr%3D1-127-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,https://m.media-amazon.com/images/I/61XT0TmtFJL._AC_SL1500_.jpg
165,Samsung,Samsung Galaxy Z Fold 5,Phantom Black,Amazon,256,12GB,,,4400,"65,450.00",https://www.amazon.eg/-/en/sspa/click?ie=UTF8&spc=MTo2MzI4OTE4Njc3NjI0MTA2OjE3MTMyNDA3NjY6c3BfbXRmX2Jyb3dzZTozMDAxNTM2Njc3MzQ4MzI6OjA6Og&url=%2FSamsung-Galaxy-Android-Smartphone-Phantom%2Fdp%2FB0CC9VZDVS%2Fref%3Dsr_1_128_sspa%3Fdib%3DeyJ2IjoiMSJ9.K03jlks_fL5EOtIsEiU7ptXKhoq_uHSQlRseTfkpfXAVLxa9xGQ-s0s-dv8Au_DX3Id-OQ2ONpGdM1Ivl7uaNPEMW1_wcYH0Hu1Bx3Tz0LHwUcwZ-xIe9XUNzHycbnI-Am7L2zmUbYFTRT71SwqwbPcUwNL7n7vR_Tgaj2Fyra3kvGGkUF-_LVaQApCQrhXld-zee2jeAoMxytrc0PRviPwkLZ3nGcm2SwurMbkb8fMQtyICCsNRRrSUyMphlN1x.1iUrh1z_5GNrsBpge1GFKY87b6aH97RtHfJm1M7kgfY%26dib_tag%3Dse%26qid%3D1713240766%26s%3Delectronics%26sr%3D1-128-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,https://m.media-amazon.com/images/I/7102NAlM6FL._AC_SL1500_.jpg
166,realme,6.9414E+12,Black,Amazon,32,2GB,,,5000,"3,999.00",https://www.amazon.eg/-/en/Realme-C30-2GB-RAM-32GB/dp/B0BTTRJC1P,https://m.media-amazon.com/images/I/61NLuV6HVQL._AC_SL1080_.jpg
167,Xiaomi,Redmi 12,light blue,Amazon,128,8GB,,,,"7,955.00",https://www.amazon.eg/-/en/Xiaomi-Redmi-Blue-Storage-High-Resolution/dp/B0C7HJ8HP9,https://m.media-amazon.com/images/I/61Rb+Vyug9L._AC_SL1500_.jpg
168,Dl3 Mobilak,,Gray,Amazon,,,,,,140,https://www.amazon.eg/-/en/Dl3-Mobilak-Compatible-Protective-Anti-Scratch/dp/B0D162TVCV,https://m.media-amazon.com/images/I/61TGzTRcsbL._AC_SL1500_.jpg
169,realme,realme 11 Pro,beige,Amazon,256,Dynamic,,,29,"15,550.00",https://www.amazon.eg/-/en/realme-Sunrise-Prolight-Dimensity-SUPERVOOC/dp/B0C78GR61T,https://m.media-amazon.com/images/I/71HZ0tigFFL._AC_SL1500_.jpg
170,HONOR,HONOR X7b,Emerald Green,Amazon,256,6GB,,,,"11,499.00",https://www.amazon.eg/-/en/HONOR-Internal-storage-6000mAH-Emerald/dp/B0CVHDLD4P,https://m.media-amazon.com/images/I/51ykLhmalQL._AC_SL1000_.jpg
171,SAMSUNG,Samsung Galaxy S24,Onyx Black,Amazon,256,8GB,,,,"44,999.00",https://www.amazon.eg/-/en/SAMSUNG-Android-Smartphone-Storage-Battery/dp/B0CQYZM244,https://m.media-amazon.com/images/I/61K4MCJVkEL._AC_SL1426_.jpg
172,Apple,Apple 15 Bionic,,Amazon,128,,,,,"32,999.00",https://www.amazon.eg/-/en/Apple-iPhone-13-128-GB/dp/B09V3HDPRL,https://m.media-amazon.com/images/I/51yG1FjZVYL._AC_SL1500_.jpg
173,OPPO,CPH2349,Black,Amazon,32,3GB,,,,"4,766.00",https://www.amazon.eg/-/en/OPPO-A16K-Dual-32GB-Inches/dp/B09PY241T2,https://m.media-amazon.com/images/I/61uwPrEh7bL._AC_SL1500_.jpg
174,HONOR,HONOR X5,Sunrise Orange,Amazon,32,2GB,,,,"3,499.00",https://www.amazon.eg/-/en/Honor-Single-SIM-32GB-Inches/dp/B0CSBZP7JZ,https://m.media-amazon.com/images/I/61ca64DYlOL._AC_SL1000_.jpg
175,,,,Amazon,,MB,,,,490,https://www.amazon.eg/-/en/Nokia-106-4-RAM-Dual-Phone/dp/B07MJRQY64,https://m.media-amazon.com/images/I/612Slbt4wdL._AC_SL1500_.jpg
176,Apple,,blue,Amazon,256,GB,,,,"25,999.00",https://www.amazon.eg/-/en/Apple-Iphone-Max-Facetime-Sim/dp/B07HBCYHDH,https://m.media-amazon.com/images/I/71LNnMEDMyL._AC_SL1500_.jpg
177,SAMSUNG,,Blue,Amazon,64,4GB,,,,"6,060.00",https://www.amazon.eg/-/en/Samsung-Galaxy-Dual-64GB-Storage/dp/B0BBSHC469,https://m.media-amazon.com/images/I/61VgSCWzbXL._AC_SL1500_.jpg
178,Generic,1,Black,Amazon,15,,,,,464,https://www.amazon.eg/-/en/sspa/click?ie=UTF8&spc=MTo2NDgxNzQ4MzgzMjM2MTA2OjE3MTMyNDE0MDc6c3BfYXRmX2Jyb3dzZTozMDAxNTE4OTAwOTM3MzI6OjA6Og&url=%2FMobile-Phone-105-Black-Single%2Fdp%2FB0CY93TDL8%2Fref%3Dsr_1_145_sspa%3Fdib%3DeyJ2IjoiMSJ9.9ypfnMOF7OPdXnJaBBQ0iqOHIPZ0z0nzsPrtA99O8Mw4LDz-cZ2OeDKrNgpEd9e1neAiTzCPbMQJF2Lay41L1VAhB0Mw2IQpvwotMeA5_08.kfxdWHJI2Ig67NBu-IjDsPjbnUzrGwVWw-PL-6Iwcbw%26dib_tag%3Dse%26qid%3D1713241407%26s%3Delectronics%26sr%3D1-145-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1,https://m.media-amazon.com/images/I/513up6tVw5L._AC_SL1500_.jpg
179,Generic,"105 EG Mobile TA-1459 DS Charcoal Black, Dual Sim",Black,Amazon,1.99,SIM,,,,679,https://www.amazon.eg/-/en/sspa/click?ie=UTF8&spc=MTo2NDgxNzQ4MzgzMjM2MTA2OjE3MTMyNDE0MDc6c3BfYXRmX2Jyb3dzZTozMDAxMzM1MzYwNTY1MzI6OjA6Og&url=%2FMobile-Phone-TA-1459-Charcoal-Ramadan%2Fdp%2FB0CV3GMYY5%2Fref%3Dsr_1_146_sspa%3Fdib%3DeyJ2IjoiMSJ9.9ypfnMOF7OPdXnJaBBQ0iqOHIPZ0z0nzsPrtA99O8Mw4LDz-cZ2OeDKrNgpEd9e1neAiTzCPbMQJF2Lay41L1VAhB0Mw2IQpvwotMeA5_08.kfxdWHJI2Ig67NBu-IjDsPjbnUzrGwVWw-PL-6Iwcbw%26dib_tag%3Dse%26qid%3D1713241407%26s%3Delectronics%26sr%3D1-146-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1,https://m.media-amazon.com/images/I/41ZvwWEkBiL._AC_.jpg
